"Year","BBL","zip","count"
"2019",5001320159,10301,1
"2019",5001350023,10301,1
"2019",5001490174,10310,1
"2019",5001490273,10310,3
"2019",5001500279,10310,1
"2019",5001510046,10310,1
"2019",5001570009,10310,1
"2019",5001580046,10310,1
"2019",5001580063,10310,1
"2019",5001580081,10310,1
"2019",5001580173,10310,2
"2019",5001650144,10310,1
"2019",5001690001,10310,4
"2019",5001730046,10310,1
"2019",5001740001,10310,1
"2019",5001830001,10310,1
"2019",5001870011,10310,1
"2019",5001960024,10310,1
"2019",5001970022,10310,1
"2019",5001970027,10310,1
"2019",5001980045,10310,1
"2019",5001980079,10310,2
"2019",5001980097,10310,1
"2019",5002000015,10310,1
"2019",5002010038,10310,1
"2019",5002010046,10310,1
"2019",5002040044,10310,1
"2019",5002050046,10310,1
"2019",5002080030,10310,1
"2019",5002110064,10310,1
"2019",5002150277,10302,1
"2019",5002160024,10310,1
"2019",5002160031,10310,1
"2019",5002180034,10310,1
"2019",5002180077,10310,1
"2019",5002230001,10310,1
"2019",5002270004,10310,1
"2019",5002290031,10310,1
"2019",5002300128,10310,1
"2019",5002300168,10310,1
"2019",5002307501,10310,1
"2019",5002320025,10310,2
"2019",5002340001,10310,1
"2019",5002360041,10310,3
"2019",5002360063,10310,1
"2019",5002380021,10310,1
"2019",5002460030,10301,1
"2019",5002500022,10301,1
"2019",5002510004,10301,1
"2019",5002530106,10301,2
"2019",5002860008,10310,3
"2019",5002860016,10310,1
"2019",5002920093,10310,4
"2019",5003000182,10310,1
"2019",5003190001,10301,1
"2019",5003190001,10310,1
"2019",5003210333,10314,1
"2019",5003210366,10314,1
"2019",5003400015,10314,1
"2019",5003410004,10314,1
"2019",5003410040,10314,1
"2019",5003420063,10314,2
"2019",5003490026,10314,1
"2019",5003510001,10310,2
"2019",5003520032,10310,1
"2019",5003520048,10310,1
"2019",5003520052,10310,1
"2019",5003520081,10310,1
"2019",5003540162,10310,2
"2019",5003570165,10302,1
"2019",5003650180,10314,1
"2019",5003740146,10314,1
"2019",5003740284,10314,1
"2019",5003760020,10314,1
"2019",5003890018,10302,1
"2019",5003910074,10314,1
"2019",5003910078,10314,1
"2019",5003910079,10314,1
"2019",5003910081,10314,1
"2019",5004660067,10314,1
"2019",5004760067,10314,2
"2019",5004770079,10314,3
"2019",5004930040,10304,1
"2019",5005050009,10301,1
"2019",5005130085,10304,1
"2019",5005150039,10304,1
"2019",5005180108,10304,2
"2019",5005180132,10304,1
"2019",5005210124,10304,1
"2019",5005260014,10304,1
"2019",5005280032,10304,3
"2019",5005320007,10304,1
"2019",5005320011,10304,1
"2019",5005380004,10304,1
"2019",5005410027,10304,1
"2019",5005420001,10304,2
"2019",5005560132,10304,1
"2019",5005560144,10304,2
"2019",5005560188,10304,1
"2019",5005590027,10304,1
"2019",5005600061,10304,1
"2019",5005600071,10304,1
"2019",5005620038,10304,1
"2019",5005630140,10304,2
"2019",5005650180,10304,1
"2019",5005690126,10301,2
"2019",5005700008,10301,1
"2019",5005740030,10301,1
"2019",5005760046,10301,1
"2019",5006110100,10304,1
"2019",5006210027,10304,1
"2019",5006210079,10304,1
"2019",5006310200,10304,1
"2019",5006450006,10304,1
"2019",5006450019,10304,1
"2019",5006470016,10304,1
"2019",5006470056,10304,1
"2019",5006480001,10304,1
"2019",5006490042,10304,1
"2019",5006690055,10301,1
"2019",5006700067,10301,1
"2019",5006810012,10301,1
"2019",5006980058,10314,1
"2019",5007100036,10314,1
"2019",5007110009,10314,1
"2019",5007160072,10314,1
"2019",5007180060,10314,1
"2019",5007230009,10314,1
"2019",5007230055,10314,1
"2019",5007270035,10314,1
"2019",5007280040,10314,2
"2019",5007280044,10314,1
"2019",5007300018,10314,1
"2019",5007310007,10314,1
"2019",5007310011,10314,3
"2019",5007310013,10314,1
"2019",5007310065,10314,1
"2019",5007310066,10314,1
"2019",5007310072,10314,2
"2019",5007350081,10314,39
"2019",5007620034,10314,1
"2019",5007770046,10314,1
"2019",5007900084,10314,1
"2019",5008120014,10314,1
"2019",5008190058,10314,1
"2019",5008280279,10304,1
"2019",5008370061,10301,1
"2019",5008380218,10301,3
"2019",5008520092,10304,1
"2019",5008690731,10304,1
"2019",5008820034,10301,1
"2019",5009420010,10306,1
"2019",5009420042,10306,1
"2019",5009550075,10314,1
"2019",5010120098,10302,1
"2019",5010120103,10302,1
"2019",5010240036,10302,1
"2019",5010270047,10302,1
"2019",5010290049,10302,1
"2019",5010290052,10302,1
"2019",5010320009,10302,2
"2019",5010390009,10302,1
"2019",5010390071,10302,3
"2019",5010390075,10302,3
"2019",5010420023,10302,2
"2019",5010460018,10302,1
"2019",5010460024,10302,1
"2019",5010490041,10302,1
"2019",5010520001,10302,1
"2019",5010530101,10302,1
"2019",5010530210,10302,1
"2019",5010550011,10302,1
"2019",5010780047,10302,1
"2019",5010880005,10302,1
"2019",5010940048,10302,3
"2019",5011030026,10302,2
"2019",5011200041,10302,1
"2019",5011250029,10303,1
"2019",5011330006,10302,1
"2019",5011330085,10302,1
"2019",5011390043,10302,1
"2019",5011490082,10303,1
"2019",5011540011,10303,1
"2019",5011540012,10303,1
"2019",5011540016,10303,3
"2019",5011610001,10303,1
"2019",5011690030,10303,1
"2019",5011880018,10303,1
"2019",5011900110,10303,1
"2019",5011980116,10303,1
"2019",5012000036,10303,1
"2019",5012180096,10303,1
"2019",5012220089,10303,4
"2019",5012227501,10303,11
"2019",5012270008,10303,1
"2019",5012290035,10303,1
"2019",5012290122,10303,1
"2019",5012290123,10303,1
"2019",5012370087,10303,1
"2019",5012540064,10303,1
"2019",5012540163,10303,1
"2019",5012570016,10303,1
"2019",5012570018,10303,1
"2019",5012720011,10303,1
"2019",5013180138,10303,1
"2019",5015050024,10314,1
"2019",5015180024,10314,2
"2019",5015820034,10314,1
"2019",5016060008,10314,2
"2019",5016410066,10314,1
"2019",5016440074,10314,2
"2019",5016560041,10314,1
"2019",5016560045,10314,1
"2019",5016700392,10303,1
"2019",5016810028,10303,1
"2019",5016820028,10303,1
"2019",5016850088,10303,1
"2019",5016850090,10303,3
"2019",5017030074,10303,1
"2019",5017040040,10303,1
"2019",5019780043,10314,1
"2019",5020860019,10314,1
"2019",5021407502,10301,1
"2019",5021600001,10314,1
"2019",5021970110,10314,1
"2019",5022310039,10314,1
"2019",5022790008,10306,1
"2019",5023610017,10314,1
"2019",5023750032,10314,1
"2019",5023780062,10314,1
"2019",5023860053,10314,1
"2019",5023860054,10314,1
"2019",5023920064,10314,1
"2019",5024507514,10314,1
"2019",5026340015,10314,1
"2019",5026340055,10314,1
"2019",5026410033,10314,1
"2019",5026430043,10314,1
"2019",5027860029,10314,1
"2019",5027860119,10314,1
"2019",5028290108,10305,1
"2019",5028320106,10305,1
"2019",5028400059,10304,1
"2019",5028530056,10305,1
"2019",5028560024,10305,1
"2019",5028590159,10305,1
"2019",5028620044,10305,1
"2019",5028620045,10305,1
"2019",5028620046,10305,1
"2019",5028620047,10305,1
"2019",5028620051,10305,2
"2019",5028790177,10304,1
"2019",5028870001,10304,1
"2019",5028940001,10304,1
"2019",5029020032,10304,2
"2019",5029040004,10304,1
"2019",5029220001,10304,1
"2019",5029830099,10305,1
"2019",5030030082,10305,1
"2019",5030247501,10305,4
"2019",5030400134,10305,1
"2019",5031130050,10305,1
"2019",5031190059,10305,1
"2019",5031190062,10305,1
"2019",5031200005,10305,1
"2019",5031220016,10305,1
"2019",5031220162,10305,1
"2019",5031240116,10305,4
"2019",5031240123,10305,1
"2019",5031240147,10305,1
"2019",5031530019,10304,1
"2019",5031560045,10304,2
"2019",5031570001,10304,2
"2019",5031720018,10304,1
"2019",5032110005,10305,1
"2019",5032530051,10305,1
"2019",5032680003,10305,1
"2019",5032840025,10305,1
"2019",5032900011,10304,1
"2019",5033000062,10304,1
"2019",5033410057,10305,2
"2019",5033500045,10305,1
"2019",5033900020,10305,1
"2019",5034040011,10305,1
"2019",5035000030,10305,2
"2019",5035310085,10304,1
"2019",5035350038,10306,1
"2019",5035350089,10306,1
"2019",5035437501,10305,1
"2019",5035590051,10306,2
"2019",5035590052,10306,1
"2019",5036170001,10306,1
"2019",5036210015,10306,1
"2019",5036210018,10306,1
"2019",5036260004,10306,2
"2019",5036290020,10306,2
"2019",5036440001,10306,1
"2019",5036580040,10305,1
"2019",5036810052,10306,2
"2019",5036910011,10306,1
"2019",5037000001,10306,1
"2019",5037020015,10306,1
"2019",5037020018,10306,1
"2019",5037380027,10306,1
"2019",5037460017,10306,1
"2019",5037460031,10306,1
"2019",5037970035,10306,1
"2019",5038190012,10306,1
"2019",5038490016,10305,3
"2019",5038880036,10306,1
"2019",5039600260,10306,2
"2019",5040240012,10306,1
"2019",5040310033,10306,2
"2019",5040400025,10306,1
"2019",5040640060,10306,1
"2019",5040690078,10306,1
"2019",5040700179,10306,1
"2019",5040730101,10306,1
"2019",5040810063,10306,1
"2019",5040830013,10306,1
"2019",5040850038,10306,1
"2019",5040870051,10306,1
"2019",5040920056,10306,1
"2019",5041080031,10306,2
"2019",5041300407,10306,1
"2019",5041910016,10306,1
"2019",5041910031,10306,1
"2019",5042060066,10306,1
"2019",5042650064,10306,1
"2019",5043010031,10306,1
"2019",5043110001,10306,1
"2019",5044780248,10306,1
"2019",5045090031,10308,1
"2019",5045090034,10308,1
"2019",5045090078,10308,1
"2019",5045100053,10308,3
"2019",5045830227,10308,1
"2019",5045830228,10308,1
"2019",5045830229,10308,1
"2019",5045830230,10308,1
"2019",5045860001,10308,1
"2019",5045900042,10308,1
"2019",5046450089,10306,4
"2019",5046450233,10306,5
"2019",5046450241,10306,1
"2019",5046840102,10306,1
"2019",5046840103,10306,2
"2019",5047160060,10306,2
"2019",5050200008,10306,1
"2019",5050210065,10306,1
"2019",5050300034,10306,2
"2019",5051170057,10308,2
"2019",5051320051,10308,2
"2019",5051410021,10308,1
"2019",5051500001,10308,1
"2019",5051580012,10308,1
"2019",5051900125,10308,1
"2019",5052820042,10308,1
"2019",5053037501,10308,1
"2019",5053210075,10312,2
"2019",5053220087,10312,1
"2019",5053550023,10312,1
"2019",5053760015,10312,1
"2019",5053760018,10312,2
"2019",5053820001,10312,1
"2019",5054080014,10312,1
"2019",5054607501,10308,4
"2019",5054870303,10312,1
"2019",5054940037,10312,1
"2019",5055200019,10312,1
"2019",5055200035,10312,1
"2019",5055280010,10312,1
"2019",5055310031,10312,1
"2019",5055310056,10312,1
"2019",5055310057,10312,1
"2019",5055310059,10312,1
"2019",5055310063,10312,1
"2019",5055330058,10312,1
"2019",5055330210,10312,1
"2019",5055907501,10312,1
"2019",5055910049,10312,2
"2019",5055990053,10312,1
"2019",5056010125,10312,1
"2019",5056020029,10312,3
"2019",5056030061,10312,1
"2019",5056130072,10312,1
"2019",5056250071,10312,2
"2019",5056250075,10312,1
"2019",5056260082,10312,1
"2019",5056430032,10312,1
"2019",5056450040,10312,1
"2019",5056480050,10312,1
"2019",5056640028,10312,1
"2019",5056740068,10312,1
"2019",5056780032,10312,1
"2019",5056790093,10312,1
"2019",5056870068,10312,1
"2019",5056870132,10312,1
"2019",5056920055,10312,1
"2019",5056990025,10312,1
"2019",5057010020,10312,1
"2019",5057010025,10312,1
"2019",5057260081,10312,1
"2019",5058030030,10312,1
"2019",5060100084,10312,1
"2019",5060210104,10312,2
"2019",5060240273,10312,2
"2019",5060250035,10312,1
"2019",5060480077,10312,1
"2019",5062050098,10312,1
"2019",5062570001,10312,1
"2019",5062780074,10312,1
"2019",5062780091,10312,1
"2019",5062830021,10312,1
"2019",5063090066,10312,1
"2019",5063370031,10312,1
"2019",5068210063,10312,1
"2019",5069130008,10309,1
"2019",5070130100,10309,1
"2019",5070540379,10309,1
"2019",5070540389,10309,1
"2019",5070557503,10309,1
"2019",5073560308,10309,1
"2019",5073560309,10309,1
"2019",5073560314,10309,1
"2019",5074200092,10309,1
"2019",5074960001,10309,1
"2019",5074970004,10309,1
"2019",5075330116,10309,1
"2019",5075800007,10309,1
"2019",5077020146,10309,1
"2019",5079320013,10307,1
"2019",5079440011,10307,1
"2019",5080220076,10307,1
"2019",5270000515,10312,1
"2020",1000010010,10004,1
"2020",1000110029,10004,2
"2020",1000157501,10004,1
"2020",1000157502,10004,1
"2020",1000160210,10282,1
"2020",1000167503,10280,1
"2020",1000167505,10280,1
"2020",1000167512,10282,1
"2020",1000167519,10282,1
"2020",1000167521,10282,1
"2020",1000167522,10282,1
"2020",1000187501,10006,1
"2020",1000197501,10006,1
"2020",1000220020,10004,1
"2020",1000270009,10005,1
"2020",1000270017,10005,1
"2020",1000280012,10005,2
"2020",1000317501,10005,1
"2020",1000490001,10006,1
"2020",1000530033,10006,3
"2020",1000537502,10006,1
"2020",1000670001,10038,3
"2020",1000770001,10038,1
"2020",1000770015,10038,2
"2020",1000770018,10038,1
"2020",1000790015,10038,1
"2020",1000917501,10038,1
"2020",1000930034,10038,1
"2020",1000940001,10038,2
"2020",1000940025,10038,1
"2020",1000950027,10038,1
"2020",1000970013,10038,1
"2020",1000970017,10038,2
"2020",1000970035,10038,2
"2020",1001020001,10038,2
"2020",1001070001,10038,1
"2020",1001110100,10038,10
"2020",1001170001,10038,1
"2020",1001240010,10007,1
"2020",1001260027,10007,1
"2020",1001400029,10013,1
"2020",1001410001,10013,2
"2020",1001420001,10007,1
"2020",1001430025,10013,1
"2020",1001540001,10007,1
"2020",1001620006,10013,1
"2020",1001620026,10013,1
"2020",1001630011,10013,2
"2020",1001640016,10013,3
"2020",1001640026,10013,3
"2020",1001700020,10013,4
"2020",1001720001,10013,2
"2020",1001727504,10013,1
"2020",1001737504,10013,1
"2020",1001790001,10013,1
"2020",1001797506,10013,1
"2020",1001870025,10013,1
"2020",1001887504,10013,1
"2020",1001890020,10013,1
"2020",1001890022,10013,6
"2020",1001890030,10013,1
"2020",1001907505,10013,2
"2020",1001910001,10013,1
"2020",1001910018,10013,1
"2020",1001990023,10013,2
"2020",1002060023,10013,1
"2020",1002180011,10013,1
"2020",1002197502,10013,1
"2020",1002207502,10013,5
"2020",1002207503,10013,1
"2020",1002207505,10013,1
"2020",1002220022,10013,1
"2020",1002230027,10013,1
"2020",1002290032,10013,1
"2020",1002307507,10013,1
"2020",1002330015,10013,2
"2020",1002430080,10002,1
"2020",1002470001,10002,4
"2020",1002480015,10002,1
"2020",1002487501,10002,2
"2020",1002530001,10002,10
"2020",1002540051,10002,1
"2020",1002600001,10002,5
"2020",1002600075,10002,1
"2020",1002670001,10002,1
"2020",1002710064,10002,1
"2020",1002740045,10002,1
"2020",1002750020,10002,1
"2020",1002750023,10002,1
"2020",1002760021,10002,1
"2020",1002760024,10002,1
"2020",1002760025,10002,2
"2020",1002760036,10002,1
"2020",1002760039,10002,1
"2020",1002760042,10002,1
"2020",1002760053,10038,1
"2020",1002760054,10038,1
"2020",1002760055,10038,1
"2020",1002767503,10002,2
"2020",1002770029,10002,1
"2020",1002777501,10002,1
"2020",1002800007,10002,2
"2020",1002820012,10002,2
"2020",1002830011,10002,1
"2020",1002920027,10002,1
"2020",1002970021,10002,2
"2020",1002970028,10002,1
"2020",1002980006,10002,1
"2020",1002980007,10002,3
"2020",1002990022,10002,1
"2020",1003030018,10002,1
"2020",1003030019,10002,3
"2020",1003030020,10002,1
"2020",1003040016,10002,2
"2020",1003040035,10002,1
"2020",1003060005,10002,1
"2020",1003100013,10002,1
"2020",1003110013,10002,1
"2020",1003210001,10002,1
"2020",1003230001,10002,29
"2020",1003230073,10002,1
"2020",1003250001,10002,3
"2020",1003410070,10002,3
"2020",1003410075,10002,2
"2020",1003440068,10002,1
"2020",1003460175,10002,1
"2020",1003470080,10002,1
"2020",1003480031,10002,1
"2020",1003480032,10002,1
"2020",1003620001,10009,4
"2020",1003720018,10009,1
"2020",1003720055,10009,1
"2020",1003730016,10009,2
"2020",1003730018,10009,2
"2020",1003750001,10009,1
"2020",1003750028,10009,2
"2020",1003760028,10009,2
"2020",1003780001,10009,1
"2020",1003780004,10009,1
"2020",1003790027,10009,2
"2020",1003840025,10009,1
"2020",1003850001,10009,1
"2020",1003860001,10009,1
"2020",1003860058,10009,2
"2020",1003870033,10009,1
"2020",1003870122,10009,1
"2020",1003870141,10009,1
"2020",1003870143,10009,1
"2020",1003910030,10009,1
"2020",1003920022,10009,2
"2020",1003920026,10009,1
"2020",1003920048,10009,2
"2020",1003920053,10009,2
"2020",1003927501,10009,1
"2020",1003930055,10009,1
"2020",1003947507,10009,1
"2020",1003950003,10009,5
"2020",1003950008,10009,2
"2020",1003980026,10009,3
"2020",1003980027,10009,3
"2020",1003980029,10009,1
"2020",1003980052,10009,1
"2020",1003980053,10009,2
"2020",1003980058,10009,1
"2020",1003980066,10009,2
"2020",1003990043,10009,1
"2020",1004000001,10009,2
"2020",1004000016,10009,1
"2020",1004000023,10009,1
"2020",1004010001,10009,1
"2020",1004010014,10009,1
"2020",1004010041,10009,1
"2020",1004010049,10009,2
"2020",1004010052,10009,1
"2020",1004010055,10009,1
"2020",1004010059,10009,1
"2020",1004020023,10009,2
"2020",1004020060,10009,1
"2020",1004050010,10009,2
"2020",1004050012,10009,2
"2020",1004050016,10009,1
"2020",1004050039,10009,1
"2020",1004050042,10009,5
"2020",1004050045,10009,3
"2020",1004050058,10009,1
"2020",1004060021,10009,1
"2020",1004070043,10009,1
"2020",1004080001,10002,1
"2020",1004100017,10002,1
"2020",1004107501,10002,1
"2020",1004110018,10002,1
"2020",1004110019,10002,1
"2020",1004110021,10002,3
"2020",1004117502,10002,2
"2020",1004120010,10002,1
"2020",1004120033,10002,1
"2020",1004130001,10002,1
"2020",1004130018,10002,1
"2020",1004160053,10002,1
"2020",1004180044,10002,1
"2020",1004190065,10002,2
"2020",1004190066,10002,1
"2020",1004210061,10002,1
"2020",1004270002,10002,1
"2020",1004280001,10009,1
"2020",1004290001,10009,1
"2020",1004290012,10009,1
"2020",1004290042,10002,2
"2020",1004290043,10002,1
"2020",1004290045,10002,1
"2020",1004290047,10002,1
"2020",1004290049,10002,1
"2020",1004350041,10009,1
"2020",1004350056,10009,1
"2020",1004360020,10009,1
"2020",1004370010,10009,1
"2020",1004380009,10009,1
"2020",1004380014,10009,1
"2020",1004390028,10009,2
"2020",1004400014,10009,1
"2020",1004400035,10009,3
"2020",1004410010,10009,1
"2020",1004420011,10003,1
"2020",1004430054,10003,1
"2020",1004440003,10003,2
"2020",1004440005,10003,2
"2020",1004440014,10003,1
"2020",1004440018,10003,2
"2020",1004460029,10003,2
"2020",1004470033,10003,1
"2020",1004470036,10003,1
"2020",1004470043,10003,1
"2020",1004470047,10003,1
"2020",1004480001,10003,1
"2020",1004480028,10003,1
"2020",1004500020,10003,1
"2020",1004500042,10003,2
"2020",1004510032,10003,1
"2020",1004540045,10003,4
"2020",1004540059,10003,2
"2020",1004560001,10002,1
"2020",1004600025,10003,1
"2020",1004610024,10003,1
"2020",1004630028,10003,1
"2020",1004630030,10003,1
"2020",1004630032,10003,1
"2020",1004630046,10003,3
"2020",1004640055,10003,1
"2020",1004640057,10003,2
"2020",1004640058,10003,1
"2020",1004640059,10003,2
"2020",1004650015,10003,1
"2020",1004650016,10003,1
"2020",1004650018,10003,1
"2020",1004650046,10003,4
"2020",1004650047,10003,1
"2020",1004650048,10003,2
"2020",1004650050,10003,1
"2020",1004660014,10003,2
"2020",1004660015,10003,1
"2020",1004660018,10003,2
"2020",1004670001,10003,1
"2020",1004670050,10003,2
"2020",1004670055,10003,2
"2020",1004670056,10003,3
"2020",1004710019,10013,1
"2020",1004710041,10013,3
"2020",1004710059,10013,1
"2020",1004727501,10013,1
"2020",1004730045,10013,2
"2020",1004730047,10013,1
"2020",1004750016,10013,1
"2020",1004757512,10013,1
"2020",1004760042,10013,1
"2020",1004760056,10013,1
"2020",1004780016,10012,5
"2020",1004780017,10012,1
"2020",1004800001,10012,1
"2020",1004860008,10012,1
"2020",1004870012,10012,1
"2020",1004870030,10012,1
"2020",1004890015,10012,2
"2020",1004890017,10012,1
"2020",1004907501,10012,1
"2020",1004927503,10012,1
"2020",1004940005,10012,1
"2020",1004950041,10012,1
"2020",1005030025,10012,2
"2020",1005040019,10013,1
"2020",1005060027,10013,1
"2020",1005060044,10013,2
"2020",1005150037,10012,1
"2020",1005180004,10012,1
"2020",1005180006,10012,1
"2020",1005180008,10012,1
"2020",1005180030,10012,4
"2020",1005180034,10012,1
"2020",1005187503,10012,1
"2020",1005187505,10012,1
"2020",1005190036,10012,4
"2020",1005190044,10014,2
"2020",1005200026,10014,1
"2020",1005200029,10014,1
"2020",1005200042,10014,1
"2020",1005200051,10014,1
"2020",1005200053,10014,1
"2020",1005200083,10012,1
"2020",1005200085,10012,4
"2020",1005240001,10012,1
"2020",1005250026,10012,1
"2020",1005250046,10012,1
"2020",1005257506,10012,1
"2020",1005260011,10014,5
"2020",1005260016,10014,2
"2020",1005260018,10014,1
"2020",1005270007,10014,1
"2020",1005280012,10014,1
"2020",1005280016,10014,1
"2020",1005280021,10014,1
"2020",1005280078,10014,2
"2020",1005280086,10014,1
"2020",1005290004,10012,1
"2020",1005297509,10012,1
"2020",1005377503,10012,1
"2020",1005430010,10012,1
"2020",1005430067,10012,1
"2020",1005500005,10003,1
"2020",1005510019,10011,1
"2020",1005510021,10011,1
"2020",1005530001,10011,1
"2020",1005590009,10003,1
"2020",1005620001,10003,1
"2020",1005620024,10003,2
"2020",1005650015,10003,1
"2020",1005680019,10003,1
"2020",1005710001,10003,1
"2020",1005717501,10003,1
"2020",1005720038,10011,2
"2020",1005720044,10011,1
"2020",1005720065,10011,1
"2020",1005760055,10011,1
"2020",1005780070,10013,1
"2020",1005850051,10014,1
"2020",1005880018,10014,1
"2020",1005880045,10014,2
"2020",1005880059,10014,1
"2020",1005890043,10014,1
"2020",1005900026,10014,1
"2020",1005900061,10014,2
"2020",1005907502,10014,3
"2020",1005910015,10014,1
"2020",1005910026,10014,1
"2020",1005910033,10014,1
"2020",1005920075,10014,1
"2020",1005930006,10014,1
"2020",1005930044,10014,3
"2020",1005930047,10014,1
"2020",1005930048,10014,3
"2020",1005937501,10014,1
"2020",1005970012,10013,2
"2020",1006040003,10014,2
"2020",1006070038,10011,1
"2020",1006080011,10011,1
"2020",1006080024,10011,1
"2020",1006087504,10011,1
"2020",1006090012,10011,1
"2020",1006090073,10011,1
"2020",1006090163,10011,1
"2020",1006100022,10014,1
"2020",1006100042,10014,1
"2020",1006100045,10014,1
"2020",1006110002,10014,2
"2020",1006127502,10014,1
"2020",1006130043,10014,4
"2020",1006160052,10014,3
"2020",1006160053,10014,1
"2020",1006167501,10014,3
"2020",1006170021,10011,1
"2020",1006180005,10011,3
"2020",1006180007,10011,2
"2020",1006180008,10011,1
"2020",1006187501,10011,1
"2020",1006187502,10011,1
"2020",1006190007,10014,1
"2020",1006190015,10014,2
"2020",1006190024,10014,1
"2020",1006190045,10014,1
"2020",1006200071,10014,1
"2020",1006200078,10014,1
"2020",1006220017,10014,2
"2020",1006220034,10014,1
"2020",1006237501,10014,1
"2020",1006240024,10014,1
"2020",1006260032,10014,1
"2020",1006330052,10014,2
"2020",1006330060,10014,1
"2020",1006340048,10014,1
"2020",1006360014,10014,1
"2020",1006380001,10014,1
"2020",1006390001,10014,1
"2020",1006620062,10014,1
"2020",1006887501,10011,1
"2020",1006950040,10011,1
"2020",1007000055,10001,1
"2020",1007140031,10011,1
"2020",1007170065,10011,1
"2020",1007190002,10011,1
"2020",1007190036,10011,2
"2020",1007190045,10011,2
"2020",1007190046,10011,7
"2020",1007190047,10011,2
"2020",1007190049,10011,1
"2020",1007190057,10011,4
"2020",1007200028,10011,1
"2020",1007200034,10011,1
"2020",1007200042,10011,1
"2020",1007200045,10011,1
"2020",1007207504,10011,1
"2020",1007220006,10011,1
"2020",1007220067,10001,1
"2020",1007230001,10001,7
"2020",1007230015,10001,1
"2020",1007240082,10001,1
"2020",1007290051,10001,1
"2020",1007310022,10001,2
"2020",1007310054,10001,1
"2020",1007310060,10001,1
"2020",1007330070,10018,1
"2020",1007340013,10018,4
"2020",1007340016,10018,1
"2020",1007350031,10018,1
"2020",1007380008,10014,1
"2020",1007400052,10011,2
"2020",1007420049,10011,1
"2020",1007430014,10011,1
"2020",1007440017,10011,1
"2020",1007450028,10011,1
"2020",1007460001,10011,1
"2020",1007530001,10001,1
"2020",1007530008,10001,1
"2020",1007530010,10001,1
"2020",1007530013,10001,1
"2020",1007530033,10001,3
"2020",1007530036,10001,1
"2020",1007540019,10001,1
"2020",1007540028,10001,1
"2020",1007540029,10001,1
"2020",1007570001,10001,1
"2020",1007640007,10011,1
"2020",1007640068,10011,1
"2020",1007640071,10011,1
"2020",1007650010,10011,1
"2020",1007650014,10011,1
"2020",1007650065,10011,2
"2020",1007650067,10011,1
"2020",1007660055,10011,1
"2020",1007670073,10011,1
"2020",1007687501,10011,1
"2020",1007690034,10011,2
"2020",1007840077,10001,1
"2020",1007890001,10018,1
"2020",1007900028,10011,1
"2020",1007920035,10011,1
"2020",1007920050,10011,1
"2020",1007927507,10011,1
"2020",1007930001,10011,1
"2020",1007950001,10011,1
"2020",1007960073,10011,1
"2020",1007967504,10010,1
"2020",1007970082,10011,1
"2020",1007977508,10011,1
"2020",1007980059,10011,1
"2020",1007980071,10011,1
"2020",1007987502,10011,1
"2020",1007990024,10011,1
"2020",1008000021,10011,2
"2020",1008000022,10011,1
"2020",1008000053,10001,1
"2020",1008000071,10001,1
"2020",1008010049,10001,1
"2020",1008010058,10001,4
"2020",1008020001,10001,1
"2020",1008030062,10001,1
"2020",1008100078,10001,1
"2020",1008160001,10011,1
"2020",1008180001,10011,1
"2020",1008180010,10011,1
"2020",1008180013,10011,1
"2020",1008180015,10011,1
"2020",1008180016,10011,1
"2020",1008180021,10011,1
"2020",1008180027,10011,1
"2020",1008220076,10010,1
"2020",1008230047,10010,1
"2020",1008300069,10001,3
"2020",1008340049,10001,2
"2020",1008410049,10018,2
"2020",1008570075,10016,1
"2020",1008580032,10016,5
"2020",1008620011,10016,1
"2020",1008630044,10016,2
"2020",1008660016,10016,2
"2020",1008707501,10003,1
"2020",1008710056,10003,1
"2020",1008740066,10003,1
"2020",1008740071,10003,1
"2020",1008760006,10010,1
"2020",1008767501,10003,1
"2020",1008770018,10010,1
"2020",1008780043,10010,1
"2020",1008790027,10010,1
"2020",1008810041,10010,1
"2020",1008850015,10016,1
"2020",1008850084,10016,1
"2020",1008870014,10016,1
"2020",1008870018,10016,1
"2020",1008870023,10016,2
"2020",1008890039,10016,1
"2020",1008910076,10016,1
"2020",1008920030,10016,1
"2020",1008920062,10016,1
"2020",1008950069,10016,1
"2020",1008960024,10003,1
"2020",1008970060,10003,1
"2020",1009000001,10003,1
"2020",1009007501,10003,1
"2020",1009010026,10010,1
"2020",1009030053,10010,1
"2020",1009050003,10010,1
"2020",1009070056,10016,3
"2020",1009080017,10016,2
"2020",1009090001,10016,1
"2020",1009100003,10016,1
"2020",1009100014,10016,1
"2020",1009110064,10016,1
"2020",1009130001,10016,3
"2020",1009140001,10016,4
"2020",1009140005,10016,6
"2020",1009140006,10016,5
"2020",1009140007,10016,3
"2020",1009140009,10016,1
"2020",1009140010,10016,1
"2020",1009140011,10016,7
"2020",1009140015,10016,1
"2020",1009140018,10016,1
"2020",1009150023,10016,1
"2020",1009150054,10016,1
"2020",1009150062,10016,1
"2020",1009160009,10016,1
"2020",1009160048,10016,1
"2020",1009210001,10003,1
"2020",1009210019,10003,3
"2020",1009210064,10003,1
"2020",1009230017,10003,1
"2020",1009230020,10003,1
"2020",1009230051,10003,1
"2020",1009260034,10010,1
"2020",1009290001,10010,1
"2020",1009330025,10016,4
"2020",1009340015,10016,3
"2020",1009360001,10016,1
"2020",1009400047,10016,1
"2020",1009437501,10016,4
"2020",1009450033,10016,1
